ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap
TKC,2019,677598546000,599986390000,515299059000,431448784000,162299487000,33674452000,587600538000,832175000,11520984000,16498521000,-17536709000,324598974000
TKU,2025,896859527000,620365542000,344663555000,339637073000,552195972000,51307589000,691053899000,32652347000,48852946000,10869307000,72395752000,1104391944000
TKU,2024,1077055309000,787828487000,531439988000,526413506000,545615321000,18179273000,818947798000,52619927000,64649397000,7481610000,136702347000,1091230642000
TKU,2023,799286443000,486479505000,306291049000,301264567000,492995394000,-34440654000,772692546000,-36578907000,-29760208000,16497922000,256850061000,985990788000
TKU,2022,1151088307000,805371004000,577422744000,572396262000,573665563000,98936204000,1194638863000,67264592000,82516306000,13047091000,-41247828000,1147331126000
TL4,2025,511992486000,79137576000,329272157000,99106542000,182720328000,24858028000,45829601000,1032560000,-1869669000,2804000,23414930000,365440656000
TL4,2024,537007238000,77673326000,355201528000,130061593000,181805710000,23849276000,33940310000,1714609000,14965030000,2781406000,5432191000,363611420000
TL4,2023,601855493000,161622150000,425774392000,143686194000,176081101000,21920275000,77227649000,-48176569000,-59265476000,12288898000,-6043900000,352162202000
TL4,2022,871108572000,334804854000,576290903000,246473514000,294817670000,11908753000,108249416000,-3104555000,-2563271000,16589062000,-36062710000,589635340000
TLD,2025,1453238054000,1101680881000,437896074000,300222925000,1015341980000,93493852000,666351559000,66093957000,78866280000,7919865000,201553980000,2030683960000
TLD,2024,1050643281000,800398556000,234195258000,209251967000,816448023000,27229966000,568733189000,14132873000,16408441000,8666758000,9692861000,1632896046000
TLD,2023,1010420764000,738575599000,215105614000,181502537000,795315150000,43061071000,329315675000,4954219000,6092972000,12133189000,21838577000,1590630300000
TLD,2022,1039401920000,781925063000,248975990000,215452235000,790425930000,38094670000,537584469000,13663628000,14937962000,7437333000,-338205263000,1580851860000
TLG,2025,3568744920000,2748352807000,1046056116000,1011881334000,2522688804000,932446515000,4173930139000,445056689000,522956904000,21879954000,219798538000,5045377608000
TLG,2024,3359561363000,2670706306000,1012333480000,985667030000,2347227883000,857949710000,3758585337000,460197857000,580025970000,13516023000,359120919000,4694455766000
TLG,2023,2808448179000,2074455057000,714468096000,659537277000,2093980083000,683572010000,3461873216000,356174273000,443970008000,17849958000,249103780000,4187960166000
TLG,2022,2869036051000,2133213102000,911164295000,831255709000,1957871757000,554720805000,3520857949000,400937401000,499152473000,8881717000,289174462000,3915743514000
TLH,2025,2848024440000,2376975572000,1584243938000,1559225662000,1263780503000,-17671214000,5320344780000,5704339000,4818890000,91217796000,699352656000,2527561006000
TLH,2024,3931736444000,3464044288000,2673589564000,2648122023000,1258146880000,-22707861000,6305060173000,-597714931000,-590630851000,103851300000,-786150235000,2516293760000
TLH,2023,4127819162000,3562206005000,2266909873000,2259174512000,1860909289000,560676567000,6157358539000,4103923000,-14102870000,116539556000,318972132000,3721818578000
TLH,2022,4199993096000,3643255244000,2289256245000,2263951477000,1910736851000,709983266000,5324489206000,7542906000,26886751000,97136831000,-189980418000,3821473702000
TLP,2025,9485990054000,6754983045000,6664418099000,6377793110000,2821571956000,72039163000,21468997285000,144720584000,263215537000,242085793000,-700184285000,5643143912000
TLP,2024,9060833519000,6043911828000,6216927011000,5900145989000,2843906507000,107572857000,20271716329000,85910578000,86966648000,207336699000,743951044000,5687813014000
TLP,2023,9171267192000,5887936413000,6444760450000,6119407089000,2726506742000,146242168000,19933917252000,120974168000,157470643000,212694757000,-3198103435000,5453013484000
TLP,2022,8066131986000,5278616436000,5443783719000,5091640362000,2622348268000,42289146000,25508217273000,43153096000,74349193000,141565022000,1906525767000,5244696536000
TMB,2025,3319947733000,3201752325000,2448840376000,2448840376000,871107357000,440948564000,30187223920000,80901173000,37809359000,128091193000,1223646731000,1742214714000
TMB,2024,4042533496000,3941365606000,3197523647000,3197523647000,845009849000,474746093000,41775818154000,199650125000,193586865000,174222341000,169363953000,1690019698000
TMB,2023,3943428231000,3854864570000,3247654388000,3247654388000,695773843000,424997153000,37113183011000,331623553000,377462658000,60828183000,-2400736456000,1391547686000
TMB,2022,2268814173000,2174861096000,1818286491000,1818286491000,450527682000,238165574000,24839013750000,194715276000,217247081000,54660356000,479388926000,901055364000
TMC,2025,380370545000,180857421000,186323759000,175312092000,194046786000,10621941000,2459126063000,9544569000,11918743000,0,49413300000,388093572000
TMC,2024,337194389000,173003579000,143284394000,129269545000,193909995000,11287094000,2489000783000,10024305000,12166213000,0,23833916000,387819990000
TMC,2023,343070627000,171003476000,148832364000,131742985000,194238263000,11912563000,2539694356000,11888052000,9966509000,0,-14477591000,388476526000
TMC,2022,390686607000,215251746000,203680063000,178830501000,187006544000,4680844000,3073839801000,4458731000,5712105000,12658000,40389521000,374013088000
TMG,2025,631869929000,252443630000,340225213000,289423316000,291644716000,111644716000,1255453043000,96709530000,122989527000,1173919000,119068235000,583289432000
TMG,2024,579587108000,242070895000,313161377000,292191262000,266425731000,86425731000,1158378433000,71294717000,90101353000,2299179000,151228098000,532851462000
TMG,2023,478284178000,181051481000,229272141000,214498056000,249012037000,69012037000,966714640000,37444882000,50475856000,3458276000,30677837000,498024074000
TMG,2022,591006190000,257188123000,282120307000,264828725000,308885883000,128885883000,1253461066000,181305490000,223837652000,2361357000,173888765000,617771766000
TMP,2025,2252005535000,1189904934000,558974446000,331415903000,1693031089000,455837905000,752046809000,323054591000,386163451000,19510963000,514784490000,3386062178000
TMP,2024,2024931310000,943849086000,485026795000,204911243000,1539904515000,405680327000,763629129000,355153097000,425560574000,24553112000,690290824000,3079809030000
TMP,2023,2145184862000,1015614766000,558304342000,225872103000,1586880520000,589754111000,854040208000,460182688000,554069546000,35254305000,53446785000,3173761040000
TMP,2022,2294384512000,1117550369000,606437297000,225759601000,1687947215000,594233893000,1070306279000,580075364000,702838219000,35242089000,535640718000,3375894430000
TMS,2025,8578743520000,2114942694000,3282113252000,1893142967000,5296630268000,1703724041000,3476372097000,373460550000,438083048000,153801423000,387754094000,10593260536000
TMS,2024,8397171614000,2025328189000,3237320969000,1382555725000,5159850645000,1551379415000,3325664684000,170169834000,267534610000,147753601000,312887735000,10319701290000
TMS,2023,7513241800000,1816920222000,2744590303000,948724618000,4768651497000,1534203017000,2389818301000,173050460000,210769126000,78147822000,-243172910000,9537302994000
TMS,2022,5570603364000,1744350323000,1423017571000,858786213000,4147585793000,1773271320000,3648087848000,682314632000,771581018000,58088694000,290887142000,8295171586000
TMT,2025,1482835140000,1113907062000,1307549568000,1082559559000,175285572000,-207109826000,2103620515000,62843548000,49163978000,34600467000,60465072000,350571144000
TMT,2024,1465769499000,1089190400000,1353393475000,1078784860000,112376024000,-269979960000,2325791502000,-325355356000,-326246111000,65289196000,850933481000,224752048000
TMT,2023,2169752290000,1637453976000,1732299209000,1545478563000,437453081000,52722987000,2634458547000,2395394000,-29519101000,152182666000,-362043272000,874906162000
TMT,2022,3506421213000,2998004331000,3070880599000,2947605954000,435540613000,50834928000,3027214103000,48412249000,68471210000,80606306000,-97873738000,871081226000
TMW,2025,220453870000,147924356000,96441960000,90406494000,124011910000,3339732000,179257930000,3339732000,3799086000,3124628000,-96082184000,248023820000
TMW,2024,143840948000,92495136000,18506420000,12470954000,125334528000,54485664000,117794866000,40846794000,14069476000,868076000,36337191000,250669056000
TMW,2023,133386182000,76306106000,44236099000,38200632000,89150084000,18301220000,91860556000,10104377000,12676940000,324444000,-32627046000,178300168000
TMW,2022,99697380000,39377148000,16921794000,11166327000,82775586000,11926722000,45677902000,6176882000,7898305000,0,17752538000,165551172000
TMX,2025,132998111000,130955944000,41712388000,39282522000,91285723000,4443133000,494664160000,4345585000,7187716000,0,3138093000,182571446000
TMX,2024,136586602000,133851903000,47038047000,44743736000,89548555000,2705964000,489300811000,1282389000,1973945000,0,2088615000,179097110000
TMX,2023,139919646000,136793795000,47302359000,45267847000,92617287000,5774697000,509348009000,3520636000,4532915000,0,-7095153000,185234574000
TMX,2022,141496217000,139712919000,45827566000,43737054000,95668652000,8826061000,610157072000,5741241000,6928644000,0,3981720000,191337304000
TN1,2025,1827658795000,901381156000,671478013000,266611650000,1156180782000,301700102000,1032225153000,267379978000,196077359000,53663973000,1022212147000,2312361564000
TN1,2024,2141235867000,1875070699000,1224864708000,730495171000,916371160000,116353987000,965470122000,52009796000,70107377000,50439648000,-181782818000,1832742320000
TN1,2023,1688709816000,1411052105000,768175821000,277375821000,920533995000,139957964000,978884265000,51843397000,74624747000,49228791000,57533681000,1841067990000
TN1,2022,1695514489000,1492618266000,804456317000,313656317000,891058173000,175393690000,899730752000,55386349000,98859473000,50418722000,123471319000,1782116346000
TNA,2025,2199984578000,1809755424000,1759851164000,1745908554000,440133414000,-73441302000,327652482000,-64591966000,-65433273000,45863851000,18294217000,880266828000
TNA,2024,2080800553000,1647733243000,1579737440000,1569857427000,501063114000,-12982536000,1247023215000,-61653571000,-60610517000,50487920000,-54281642000,1002126228000
TNA,2023,2306345432000,1802894246000,1763263540000,1748914938000,543081892000,28560202000,4690386193000,-19326760000,3777817000,107656354000,588897472000,1086163784000
TNA,2022,2669702132000,2285865462000,2090127064000,2061049299000,579575068000,64089914000,6447220939000,11515033000,25820482000,103989817000,-1698090000,1159150136000
TNB,2025,731105595000,652524059000,394944165000,394944165000,336161430000,9928216000,1902880715000,4954595000,7273983000,11428102000,-19423955000,672322860000
TNB,2024,484678483000,395356207000,302216649000,302216649000,182461835000,9930634000,1391432484000,2523130000,3819689000,12291875000,0,364923670000
TNB,2023,408646495000,312800354000,228441390000,228441390000,180205105000,7673904000,1447636336000,1776466000,2530324000,14299666000,-4984477000,360410210000
TNB,2022,365394821000,252342893000,186966182000,185845271000,178428639000,5897438000,1992463501000,-8385277000,-8121271000,14292640000,184284533000,356857278000
TNC,2025,382235936000,234645524000,33056483000,33056483000,349179452000,50846795000,165986994000,49245450000,35251670000,0,4924318000,698358904000
TNC,2024,373343860000,213408649000,33074226000,32681076000,340269634000,41936976000,143177886000,40409556000,34933513000,0,-3871594000,680539268000
TNC,2023,366729224000,202569925000,34194957000,34194957000,332534267000,34201609000,129522968000,32838689000,32422716000,465781000,11005128000,665068534000
TNC,2022,404009623000,242318067000,60237278000,51237278000,343772345000,55798333000,97357828000,51793228000,42513206000,124270000,-20267847000,687544690000
TNG,2025,6909526281000,3368332183000,4907134060000,3817787340000,2002392221000,270993944000,8698588493000,393094574000,475003160000,212152787000,419204613000,4004784442000
TNG,2024,5816875229000,2637646921000,3924453768000,2750974127000,1892421461000,222323785000,7655752760000,314824208000,400866133000,184426081000,746243110000,3784842922000
TNG,2023,5230414453000,2259844813000,3375513882000,2545131868000,1854900570000,172873469000,7095204710000,219442316000,291963176000,192417313000,480720979000,3709801140000
TNG,2022,5291843839000,2607502164000,3641015759000,2924505715000,1650828080000,250917940000,6772345207000,292996521000,372633970000,159534027000,381546053000,3301656160000
TNH,2025,2873415466000,246145666000,1118120593000,274234612000,1755294872000,7167235000,509536457000,-93223545000,-90147691000,45967805000,-47910475000,3510589744000
TNH,2024,2544086800000,298040506000,695088383000,161939089000,1848998417000,100298712000,440226706000,45059598000,55172360000,18073169000,-51119211000,3697996834000
TNH,2023,2130569980000,620258426000,407041162000,224247580000,1723528819000,389948726000,531948900000,139223044000,153676706000,26492143000,116504985000,3447057638000
TNH,2022,1394126884000,192762446000,473324602000,284379873000,920802283000,402052303000,463163295000,140575702000,145713415000,37406472000,205980721000,1841604566000
TNI,2025,934392580000,706667537000,343399227000,330388230000,590993353000,7922303000,1060155458000,43493108000,20212520000,14465190000,-28661150000,1181986706000
TNI,2024,930643341000,634250000000,427461736000,409750773000,502918306000,-36120354000,992703710000,-27761177000,-24687116000,28020168000,146170857000,1005836612000
TNI,2023,904406176000,600317246000,373003574000,346416658000,531402602000,-7690932000,761387125000,478172000,-4324558000,24306612000,-11269601000,1062805204000
TNI,2022,935660487000,616843295000,404372319000,338529649000,531288169000,-7586254000,1710499476000,2805177000,35284294000,24261701000,167440190000,1062576338000
TNP,2025,125683415000,47617742000,24301020000,23961020000,101382396000,22689316000,88806156000,23271324000,32248679000,1468858000,20152658000,202764792000
TNP,2024,104821317000,24063746000,11336678000,10446678000,93484638000,14791559000,67342361000,10591805000,16965254000,1031730000,12678214000,186969276000
TNP,2023,115106005000,25173515000,13933581000,9783581000,101172424000,22479344000,70901449000,16853619000,20948709000,430578000,14353000000,202344848000
TNP,2022,112307490000,18781458000,9396004000,6096004000,102911486000,24218406000,78345759000,18782699000,23393781000,135601000,22807829000,205822972000
TNS,2025,413074103000,196610206000,320212886000,285382396000,92861217000,-107903223000,1059228669000,14014770000,19166248000,2870036000,23163689000,185722434000
TNS,2024,450562605000,221391277000,371716159000,334885669000,78846447000,-121917993000,2555799797000,49473981000,60593419000,-10876855000,58611679000,157692894000
TNS,2023,398722664000,163572104000,367901845000,310071355000,30820818000,-169943621000,1107890921000,3778321000,5372417000,577615000,13201969000,61641636000
TNS,2022,343444618000,87417029000,307407688000,238577198000,36036930000,-164727510000,624632681000,262863000,1549110000,8952655000,-312270000,72073860000
TNT,2025,832849837000,460422899000,188230876000,187710876000,644618961000,74855095000,1015694130000,19816963000,21274593000,4830847000,-158800666000,1289237922000
TNT,2024,665038786000,424416591000,40236788000,39476788000,624801998000,61167974000,918232191000,-75281000,4341132000,66210618000,-170547715000,1249603996000
TNT,2023,1604644572000,581103110000,926196528000,84522775000,678448044000,62961852000,637508890000,18680488000,24952652000,34764594000,-892324893000,1356896088000
TNT,2022,602426868000,503196841000,42837366000,39093972000,559589502000,47658502000,379278024000,6931645000,4033556000,406393000,214071981000,1119179004000
TNV,2025,352179879000,155310043000,101776274000,101776274000,250403605000,13396012000,219598735000,33398762000,35238071000,3889466000,-763879000,500807210000
TNV,2024,296997943000,110606110000,79993100000,79993100000,217004843000,-20002750000,182721191000,4311437000,4947909000,3421091000,1453575000,434009686000
TNV,2023,282735955000,98400111000,70042549000,69838149000,212693406000,-24314186000,176570540000,2628758000,3310828000,3357855000,-3031398000,425386812000
TNV,2022,260522239000,83673145000,50457591000,49639991000,210064648000,-26942945000,142010538000,13718092000,13164802000,4655559000,1869588000,420129296000
TNW,2025,825483112000,115031084000,606073496000,180327800000,219409616000,-82676526000,248278531000,18459410000,24523047000,28162502000,82458332000,438819232000
TNW,2024,828323171000,81083729000,625466168000,175284953000,202857003000,-98411940000,230077135000,-4573096000,-4415490000,34740043000,63263943000,405714006000
TNW,2023,863081906000,77552617000,645885519000,179734554000,217196387000,-79887004000,221592978000,-6207862000,-3425670000,37532396000,61826517000,434392774000
TNW,2022,932422269000,105210729000,709275895000,217713306000,223146374000,-73679142000,188147278000,7496280000,11183626000,8404542000,30723560000,446292748000
TOP,2025,162450101000,492523000,148540000,148540000,162301561000,-91198439000,70850000,-198105000,-243105000,0,-445969000,324603122000
TOP,2024,162541566000,522459000,41900000,41900000,162499666000,-91000334000,21522000,169829000,72779000,1043000,-181870000,324999332000
TOP,2023,162413489000,332852000,83652000,83652000,162329837000,-91170163000,478068000,-373135000,-305478000,9512000,-804487000,324659674000
TOS,2025,8146524309000,4113260453000,5490103384000,3276002126000,2656420926000,1277942823000,5403245597000,1123701406000,1230973143000,132647349000,803828747000,5312841852000
TOS,2024,5661540431000,3138476487000,4136877684000,3030164142000,1524662747000,562481974000,3904819500000,490310088000,582091367000,113701756000,808556267000,3049325494000
TOS,2023,3532309935000,1413887698000,2391221035000,1397589888000,1141088900000,252641389000,1580538004000,200672195000,235807836000,97365561000,719291207000,2282177800000
TOS,2022,2424907374000,760298547000,1397954825000,685001368000,1026952549000,233202153000,1489824890000,161790598000,147076554000,73038539000,188060257000,2053905098000
TOT,2025,265163897000,145439934000,123982451000,106295451000,141181446000,42284099000,290204840000,24302996000,29565023000,3165854000,19640847000,282362892000
TOT,2024,226080351000,98897956000,90786217000,60724472000,135294134000,36396787000,255129525000,23124604000,21941390000,1851472000,46886487000,270588268000
TOT,2023,183510548000,85595308000,93052239000,90452394000,90458308000,30013448000,248428899000,22146181000,27851680000,1966053000,59192353000,180916616000
TOT,2022,152689736000,86253330000,81941529000,80066529000,70748207000,15798207000,160596284000,13025501000,15795839000,627661000,-13987642000,141496414000
TOW,2025,221147681000,32285968000,23784349000,14621441000,197363332000,37396193000,105617864000,37396193000,46921837000,796443000,0,394726664000
TOW,2024,206495950000,27655365000,19813555000,12849129000,186682395000,37492085000,103172465000,37492085000,46676402000,1038054000,0,373364790000
TOW,2023,189193021000,10379736000,27266644000,18697009000,161926377000,18588667000,73335298000,18502992000,23288656000,1142990000,0,323852754000
TOW,2022,184358708000,21373023000,26614173000,20490040000,157744535000,20581179000,69133860000,15458969000,22306920000,1107300000,0,315489070000
TPC,2025,458986255000,412273822000,198053351000,198053351000,260932905000,4505368000,476314547000,7839137000,10178853000,6019775000,20163163000,521865810000
TPC,2024,484760071000,420039890000,185697838000,185697838000,299062233000,-3333769000,436556738000,11903791000,7305152000,4892388000,31081078000,598124466000
TPC,2023,461911204000,239356462000,174752762000,174752762000,287158441000,-15237560000,567046034000,-48776129000,-49491844000,9012117000,108705310000,574316882000
TPC,2022,641562410000,445419479000,305627840000,305627840000,335934571000,33538569000,1033094122000,14959333000,18745785000,8133329000,-23741464000,671869142000
TPP,2025,3168463395000,2222314615000,2204657178000,1776911897000,963806217000,335655547000,3153302014000,229650868000,92533904000,120755228000,-120216288000,1927612434000
TPP,2024,2408488927000,1580081176000,1852932948000,1496279244000,555555979000,106004679000,3174358585000,41594285000,54096334000,71308430000,84653671000,1111111958000
TPP,2023,1968987503000,1442379818000,1455025809000,1385582925000,513961694000,64410394000,2506944295000,19983677000,26529211000,84886190000,-110003962000,1027923388000
TPP,2022,1935861440000,1308259442000,1441883424000,1229652123000,493978016000,44426716000,2106823560000,14695881000,24121933000,53873844000,-116953097000,987956032000
TPS,2025,120602868000,74022049000,21219415000,21219415000,99383453000,36725685000,95638134000,36229691000,45038619000,0,29112670000,198766906000
TPS,2024,122791004000,73648380000,17931063000,17931063000,104859941000,43796135000,84666957000,31879243000,39654143000,0,23198820000,209719882000
TPS,2023,109162942000,61335912000,17087497000,17087497000,92075445000,32256634000,68881953000,24899900000,31239663000,0,23533614000,184150890000
TPS,2022,91040973000,44376748000,13793016000,13793016000,77247957000,18076596000,42795043000,12949012000,16310614000,0,9320227000,154495914000
TQN,2025,536374884000,467092110000,269529893000,260075343000,266844991000,49656667000,1077913273000,49656667000,45897020000,10125359000,52240942000,533689982000
TQN,2024,521613118000,426807497000,291706659000,271287163000,229906459000,20718134000,1126037255000,20718134000,19479357000,11461181000,40886421000,459812918000
TQN,2023,553895140000,448688430000,338632236000,319201181000,215262905000,6074580000,932825000000,6074580000,4428360000,11153030000,1475301000,430525810000
TQN,2022,581524088000,468152564000,353905127000,311808624000,227618961000,48430637000,1433780016000,48430637000,58561156000,18838802000,54016797000,455237922000
TQW,2025,113708021000,18813940000,18221215000,13342733000,95486806000,6154806000,75533985000,6154806000,7529820000,188451000,13412945000,190973612000
TQW,2024,116606526000,17922888000,21782413000,13723953000,94824113000,5492113000,71217416000,5492113000,6430874000,326662000,13607020000,189648226000
TQW,2023,122528485000,19622448000,27394799000,15311581000,95133686000,5801686000,73821787000,5801686000,6972322000,525553000,11673502000,190267372000
TQW,2022,129657059000,25127523000,36964663000,20217996000,92692396000,3360396000,64437087000,3360396000,2385475000,658609000,12222783000,185384792000
TR1,2025,231439625000,145310550000,112378759000,111478759000,119060866000,27892227000,522577909000,16810977000,23736636000,1244560000,34747800000,238121732000
TR1,2024,208553142000,138189404000,96036771000,95136771000,112516371000,25347732000,501536417000,14077510000,19146379000,1337326000,15973777000,225032742000
TR1,2023,180475959000,106191579000,73777923000,72877923000,106698036000,21658957000,377271829000,11420334000,15463534000,1787125000,20799768000,213396072000
TR1,2022,178127127000,99654269000,76956935000,76056935000,101170192000,16131113000,378901233000,8910405000,10263236000,1923939000,6190571000,202340384000
TRA,2025,2322602817000,1745129014000,636316565000,633384597000,1686286252000,343049957000,2657210308000,278366102000,341053863000,6962066000,282965221000,3372572504000
TRA,2024,2168910961000,1594031971000,636211289000,636211289000,1532699672000,263725238000,2347221140000,257358010000,323883771000,3880854000,159717329000,3065399344000
TRA,2023,2123900644000,1530494507000,634845857000,634845857000,1489054787000,280444924000,2299235459000,285268919000,359455866000,3940137000,287974737000,2978109574000
TRA,2022,1816265027000,1226498651000,435706116000,435706116000,1380558911000,242481763000,2398917959000,293515478000,366637328000,1087901000,247656787000,2761117822000
TRC,2025,2401917063000,684370056000,277986154000,244773970000,2123930909000,325269162000,843795298000,250576502000,216245394000,340175000,205074076000,4247861818000
TRC,2024,2194074010000,587554933000,317293401000,279766566000,1876780608000,221411547000,744134539000,221284799000,208947413000,10520885000,286978595000,3753561216000
TRC,2023,1996262028000,393489447000,345551467000,176901742000,1650710561000,68025156000,562678529000,67591480000,58456255000,15939251000,78665918000,3301421122000
TRC,2022,1982674569000,376936325000,404716060000,201267934000,1577958508000,44462028000,523464065000,74991485000,61790944000,12126514000,33312374000,3155917016000
TRS,2025,627077123000,376587190000,321507399000,296787923000,305569723000,216664087000,1134427894000,51136751000,26654969000,3617646000,14839030000,611139446000
TRS,2024,452796100000,239428556000,188564875000,171554054000,264231224000,185123248000,1077410531000,35782017000,36554213000,1831672000,19236740000,528462448000
TRS,2023,394809307000,213386223000,160916580000,156387657000,233892727000,165671231000,1012292451000,27711765000,28347945000,1838140000,17991204000,467785454000
TRS,2022,430222085000,249114154000,217236654000,198978161000,212985431000,153836005000,732867586000,22915745000,24823055000,884678000,38426154000,425970862000
TRT,2025,500513604000,299376048000,349249891000,328764033000,151263714000,37236034000,669417944000,21234548000,29573062000,9213110000,33573817000,302527428000
TRT,2024,479484870000,250232108000,349455704000,316143034000,130029165000,16001485000,637927744000,4692012000,15684422000,12869854000,105419076000,260058330000
TRT,2023,540734321000,279090257000,415397168000,343929196000,125337153000,11309473000,510715815000,-33667896000,-19282101000,18550235000,45171250000,250674306000
TRT,2022,601393422000,328302059000,431415605000,330859577000,169977817000,55950137000,675971053000,28684024000,38158874000,15827806000,-40313653000,339955634000
TRV,2025,2314273207000,722588188000,1567363942000,991776641000,746909265000,-561399245000,5163750607000,61427898000,20154736000,54899341000,228319868000,1493818530000
TRV,2024,2325380809000,692130761000,1639899441000,968627956000,685481368000,-622827142000,661593942000,1368746000,-15738329000,10067687000,330927124000,1370962736000
TS3,2025,255908159000,244707741000,215531095000,215531095000,40377064000,1375314000,224775077000,325543000,211592000,4452759000,0,80754128000
TS3,2024,242129515000,225984414000,202029372000,201021372000,40100143000,1147017000,177384254000,324152000,428273000,2917264000,0,80200286000
TS3,2023,273758350000,236158088000,233966469000,84641984000,39791881000,854644000,72550947000,105931000,159087000,2630652000,0,79583762000
TS3,2022,275262687000,231709952000,235513237000,108617728000,39749450000,875714000,108559839000,64438000,-105186000,4102905000,0,79498900000
TSA,2025,681703905000,473438485000,242358431000,242358431000,439345474000,35221534000,713347666000,27484015000,34228520000,4322787000,58963224000,878690948000
TSA,2024,643130146000,449292432000,246892686000,240775138000,396237459000,46237459000,652666752000,23543118000,29218511000,5212631000,91480099000,792474918000
TSA,2023,585221629000,381351719000,212359288000,203360827000,372862342000,22862342000,369214890000,10018961000,13086728000,9276680000,45386341000,745724684000
TSA,2022,561201112000,350035339000,198249731000,183238643000,362951381000,12951381000,469620254000,3110519000,4254123000,9166203000,40170617000,725902762000
TSB,2025,124321209000,102561379000,46850294000,46623716000,77470915000,2097597000,192264186000,2097597000,2630998000,1264785000,-12704154000,154941830000
TSB,2024,116566680000,96299832000,36158726000,35977504000,80407954000,5214771000,182053894000,5214771000,6547869000,660938000,9117552000,160815908000
TSB,2023,108919067000,85810416000,29552246000,29381314000,79366821000,4386299000,157547017000,4231512000,5296519000,290297000,18271113000,158733642000
TSB,2022,102513589000,74486946000,23653743000,22854255000,78859846000,4051799000,182631636000,3449498000,4371604000,873649000,443979000,157719692000
TSC,2025,3554541008000,1516909909000,1054237311000,749001745000,2500303697000,-19694020000,747410915000,-4207726000,16387854000,19475868000,675264723000,5000607394000
TSC,2024,2940095501000,1607592819000,476664539000,322181898000,2463430962000,1540039000,627336631000,30022269000,46883906000,7609331000,169779745000,4926861924000
TSC,2023,2974588196000,1850500756000,488226768000,456542311000,2486361428000,-10190273000,474905827000,-11200183000,6817619000,11794340000,-90514088000,4972722856000
TSC,2022,2723736901000,1535362838000,226175290000,207106350000,2497561611000,9459012000,897673297000,-46422663000,-40559679000,6732497000,-517492040000,4995123222000
TSD,2025,15189629000,6968123000,9566129000,9566129000,5623499000,-3728627000,36096643000,2272079000,2272079000,31097000,0,11246998000
TSD,2024,11222696000,6131490000,8041243000,8041243000,3181453000,-6000706000,34071358000,2302387000,2302337000,5493000,0,6362906000
TSD,2023,11773638000,7155281000,11257922000,11161764000,515717000,-8303094000,32592953000,950669000,989447000,12322000,0,1031434000
TSD,2022,11452071000,5213911000,11324167000,10817969000,127904000,-9253763000,27990007000,1676411000,1680411000,21928000,0,255808000
TSG,2025,113027400000,95292862000,69790210000,69447593000,43237190000,6865588000,211182782000,6865588000,8882163000,417248000,0,86474380000
TSG,2024,90741753000,74906616000,48337923000,48337923000,42403830000,6653228000,175319242000,6653228000,8691129000,489917000,0,84807660000
TSG,2023,153579358000,138404486000,111796745000,111796745000,41782613000,6653011000,241309423000,6653011000,9614553000,243199000,0,83565226000
TSG,2022,132752438000,117084757000,91907691000,91907691000,40844747000,6336146000,291990340000,6336146000,10964142000,389279000,0,81689494000
TSJ,2025,912547915000,580530962000,32780444000,25493889000,879767471000,100129644000,139394858000,100129644000,110045109000,0,11434451000,1759534942000
TSJ,2024,891785110000,556255790000,32895192000,26393400000,858889918000,81703187000,144189717000,81703187000,90209534000,0,7015817000,1717779836000
TSJ,2023,882654418000,546713778000,33623439000,27992339000,849030978000,75443113000,140652251000,75443113000,85601251000,0,8046478000,1698061956000
TSJ,2022,835265626000,498790423000,32906750000,25128139000,802358875000,30493177000,129187088000,30493177000,38542902000,0,3686599000,1604717750000
TST,2024,88893793000,73208702000,58878027000,58758027000,30015766000,-50784702000,1073544000,-3100286000,-2876216000,0,-943401000,60031532000
TST,2023,194524520000,172610033000,125401025000,125281025000,69123495000,-31352682000,10371383000,-5458070000,-5546275000,956115000,1797037000,138246990000
TST,2022,244370895000,197714836000,166151916000,166031916000,78218978000,-22261881000,51401768000,-27765141000,-26087918000,1264363000,11511060000,156437956000
TST,2021,286184388000,237732358000,180200269000,180080269000,105984119000,5530025000,95090878000,-245475000,461734000,2176889000,1329040000,211968238000
TT6,2025,487961107000,365191047000,237350517000,201147973000,250610591000,19482701000,292852936000,17655821000,18645105000,12337624000,-23521791000,501221182000
TT6,2024,468345440000,332953316000,238460671000,205198841000,229884769000,24426769000,351050210000,14699890000,15523449000,11254499000,-12230080000,459769538000
TT6,2023,383535730000,249800686000,168350851000,138470851000,215184879000,9726879000,298510242000,8099482000,8235800000,11715321000,-1151565000,430369758000
TT6,2022,373036054000,230333603000,165950657000,133825657000,207085397000,37285397000,312986095000,13975457000,15535101000,9419704000,3996063000,414170794000
TTA,2025,4149551242000,329752094000,1784174250000,390914293000,2365376992000,579786122000,728111408000,231624054000,253252168000,128252637000,236339611000,4730753984000
TTA,2024,4250521636000,272786960000,2071946233000,347220799000,2178575403000,477999473000,734110258000,231545748000,255368235000,146104599000,355010978000,4357150806000
TTA,2023,4376536398000,196548132000,2394946336000,411430445000,1981590062000,281014132000,655479233000,101460435000,124896207000,211481340000,1612124000,3963180124000
TTA,2022,4596623241000,203064085000,2681227670000,404805732000,1915395572000,340766202000,808703630000,204984265000,239939538000,191726078000,308602438000,3830791144000
