ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap
OLK,2019,5701811989343,4226900047447,2673028451160,1970292509380,3028783538183,1096162883483,8316195746794,328096955555,553710555987,143589361542,482483853721,8580728082239
OLK,2020,5875455821351,3573983461248,3536320037034,3221422599189,2339135784316,489568717057,9309623732632,296141428834,493270348989,123093562946,410081106340,8250383665742
OLK,2021,6656744389908,3212924370853,3185888947597,2140545955425,3470855442311,1082640692479,5586691600973,210275302416,393156782491,130312654471,194635112707,5519454251311
OLK,2022,6902860446825,3348799759135,4371361005315,3331975958434,2531499441510,978785432369,10220158125814,-120805532351,67324382210,218331297649,-126210044515,5756363365109
OLK,2023,8096643758488,4961755184036,3762343565544,2175911060871,4334300192944,1062819803250,6509815590891,359266620618,632809392652,183726116879,395979531332,7720658272309
OLK,2024,9286460729212,6586641193214,4051510444033,2383780779586,5234950285179,1492287761008,12977632860908,385761342709,786510533164,304308854777,573755580738,9216314557618
OLK,2025,10186632496103,6612529822049,4411578025225,2458410333086,5775054470878,1783541467242,16257525765523,781385823357,1147219994607,170487715410,938954026857,16541556130665
OLL,2018,3038483133633,1262551497275,1353807490122,1177076554489,1684675643510,817522227494,2243927985483,297689907815,441216184915,69103800146,384644776456,3169000473791
OLL,2019,3344072075696,1553136233861,1478705835123,1280106409325,1865366240572,755840078845,5125694785478,741761914610,1045201616184,117999222921,757086628357,3752295121532
OLL,2020,3925959537169,2764681984010,1718804065090,1123699956845,2207155472078,1310711218381,4733671021488,580739763173,779575643380,53650939414,537134463689,7915044520516
OLL,2021,4428875507415,2384970905829,2000654005753,1734119447958,2428221501662,760889146720,4394449982303,537457304682,808620024891,136798394039,626294289389,6379277134317
OLL,2022,5110361400546,3426844947007,1976401376813,1738715513184,3133960023732,1327393517752,7696797357692,1073738905572,1410232620984,68058989018,1547632199479,8237327614891
OLL,2023,5297035962266,2303581242366,2949170676576,2481599737508,2347865285690,865689381457,6439696299726,59276987607,289863607997,215767373487,83857420848,3862970435930
OLL,2024,6003269208900,4305797131485,2699613629068,2161611014850,3303655579831,1834759852871,4908860465304,578191761479,817750894739,95011192890,659934188969,5402573239007
OLL,2025,6561883664800,3392608093895,2835226433952,1870017530325,3726657230848,1446231845228,8464137029660,1123077781611,1537587276382,133740049367,1535779529319,13137574963127
OLM,2018,942133671066,593197530191,322939026522,261766670687,619194644544,226744422361,649738732742,100302293721,149609926644,24232059491,139060426210,2322231291130
OLM,2019,1070978997358,422618068240,409888725434,247186594750,661090271923,233739831447,1570953906828,241280738282,318153745059,16552822206,242020505583,1115506093542
OLM,2020,965456870866,701988708601,688236885985,589847399940,277219984880,127919283912,1022280317154,-5869920874,44583771120,51921172213,-5823019940,592030225923
OLM,2021,1065533610831,439287581071,354162877931,233493320228,711370732899,307729810935,1636233088342,312174599100,408154240051,17935991176,369942888355,1119665971527
OLM,2022,1238456529881,578482782767,434755925948,407441617817,803700603932,414466303483,657933246679,116673045319,168512736024,22671429375,123061060221,1310529754798
OLM,2023,1393086947372,680529987037,536200954419,437136067366,856885992953,204665184433,2208122143891,355798150090,472810490248,28062802635,455402602595,2678774667495
OLM,2024,1532895730008,644762198848,586733629073,390268338623,946162100934,375980405256,1883245214436,288800005195,385018798277,24018791783,399452588547,2484602967134
OLM,2025,1791335976678,711682470495,586062545444,381420267560,1205273431233,267889450258,1585741757667,268327525650,374893281669,39483874605,313709256465,2473619130416
OLO,2018,2866820881798,1161748899748,2287420579096,1501812366874,579400302701,-111787090630,3201250706683,-160733670906,-22883096071,178033992561,174174013182,267919718303
OLO,2019,2596028464177,1885338149408,2155733981435,1580296399370,440294482742,-144477691016,2246829257752,-141243377155,-110723950760,65830270683,142965228520,294091261483
OLO,2020,2428693224523,1605625963613,1413481659826,1059126503701,1015211564696,-154739046095,2533575605966,8183675737,95588152143,85358557471,-11014727895,292415529061
OLO,2021,2108549454029,1201953058948,1685052677272,1295276678478,423496776757,-84347934977,1818180869640,-75026777938,-17195455503,76588016919,21291415858,119566456024
OLO,2022,1844356202106,1013830156477,1505827841486,1055729484985,338528360620,-61670803155,951332581124,-69939467363,16991745586,104416079790,51083999224,81133801754
OLO,2023,1696820965056,706386403242,1365862153982,849272847782,330958811073,-76441575107,1781878075258,-134082823724,-98376036123,69227493531,43816686771,79808647429
OLO,2024,1441383194890,991310399508,1213940427852,1112770752121,227442767037,-92422478330,1677217200845,-126162605396,-86476340348,71226916397,88720904202,106594528530
OLO,2025,1194516822983,817596965286,990225912684,784587564040,204290910299,-76048302284,885583150562,-36804703316,-11854461147,34151417998,54845206643,46163514622
OLP,2018,11134894808778,6214205654183,4038008586245,3464641254045,7096886222532,3250016983344,13017381110576,663845579289,1048234671091,218427696980,909235604331,10001317714161
OLP,2019,11352080122525,7733457726558,6703356496637,5375070563281,4648723625887,2344455296586,13400856190999,249991456289,793537490631,481048170270,205769485267,14087525870108
OLP,2020,13786063190808,4892442055969,5370686465291,4974089456684,8415376725517,4224226014878,18962326356320,745582924346,1271304052801,339325397368,833542203797,28142619791493
OLP,2021,16476144847617,10316626867093,5932730266730,3437821669215,10543414580887,5894389850060,8785122712692,585186067928,964770758699,233288173788,723834082249,14178696266224
OLP,2022,20315298240102,11131800044132,7888916796634,5386861489100,12426381443467,3900482086774,25507701074072,1679616464680,2630123939930,530603359080,1751253708675,43024833503482
OLP,2023,25054089487713,17252603884059,10213346589546,5786778760254,14840742898167,6722024668260,34826959932683,1601880686549,2537630384791,535279526605,1953777366667,51981951887982
OLP,2024,29744430331007,22024829107306,10488639982121,9268087169136,19255790348885,6210985048797,38846763187584,2423867789444,3535189518581,505354781775,2792672632261,36594316095267
OLP,2025,30366000636659,16165140549210,17836438545032,11228135975485,12529562091627,5908092036013,34951856880467,-622098616740,-184915252541,592708018384,-920066824831,49699428939977
OMS,2018,5468431313001,2688982536238,1079380649596,1017183246557,4389050663405,907921294977,7432420755600,1228883386616,1610763917323,74659684053,1840672729626,11306779756454
OMS,2019,6449129639312,3863902009068,1219236313875,885075964670,5229893325436,2738922479801,7425670954261,1257435862407,1621417873494,49623045485,1729816660270,9782827034449
OMS,2020,7690710431641,5037679326568,1565430945652,1057669314399,6125279485988,2953151295583,7894208024909,1392834612606,1820832874178,79789608420,1312939874961,20550693221411
OMS,2021,7539650422096,4140089876048,4131380246277,2299425429901,3408270175818,1585300204741,4201125942017,-63946304648,83929932802,163862813613,-64034395344,7305004552942
OMS,2022,8685471627401,3663294352834,2094127202619,1606986795786,6591344424781,2969885046653,10067038153340,1473649394038,1936151401741,94089659192,1441514514368,21046433970345
OMS,2023,9556135250852,7152880847867,1750837679616,1064981381825,7805297571235,1710237768534,6049427214973,931763773604,1256898731158,92194014153,946277607717,18877776919985
OMS,2024,10923431008977,6103321301575,1948406517495,1527544467307,8975024491482,2494312263468,6144092779612,944143190225,1237934820087,57755832305,824854008322,35125091585976
OMS,2025,12303216294769,7488087721825,2147427804255,1879716199575,10155788490514,5316458705889,18323921140052,2951954266314,3783416974360,93474141467,2431484974450,24691194047896
OMV,2018,8608657849402,5971221313876,5090176602019,4264395450764,3518481247382,1975031525126,9533314353499,821709359977,1190691378760,163554678788,988239725055,12732894681947
OMV,2019,9218204443387,5291542817669,5397019355569,4779314715335,3821185087817,2283392675623,7848995497237,513585548486,1017233580272,375251644664,482710798323,10581908201473
OMV,2020,9874224320729,5253507405031,5559089670838,3814663151686,4315134649891,1167270033702,10239079457644,754771268930,1263571190530,320107104366,699516725224,13694407346696
OMV,2021,10252646480017,5344938852895,5639865817282,4199040962693,4612780662735,2171964655539,6961755443611,659880106904,1043862538256,219012404625,643887299327,11268435667156
OMV,2022,10395098645111,4928954775557,6162260617734,4879464856537,4232838027376,847617227244,14226152114541,888421845434,1410497596779,299970289986,1134089323539,14446564393106
OMV,2023,10407249064354,3752383709994,6073048712480,5301597913062,4334200351873,961576842265,11538691126534,787521105133,1305606214705,321204833288,908929025564,13167055728239
OMV,2024,10568876954142,6196811183263,6164429657251,5505523813635,4404447296891,1956656659215,5335147375683,-139329832946,179809645798,353971936981,-162759648060,17200659521890
OMV,2025,10964575663197,5151280661582,6146866524861,4494797524012,4817709138336,2651043691603,6455855438289,419712516706,799146020768,274505374885,486766837729,10703177217158
OMW,2018,10350396520815,7511551648256,3437649870502,2249633387062,6912746650312,2004356957662,8607550290934,565428994986,931469750238,224683506504,633589346461,22024340935397
OMW,2019,11107104607992,5000651114599,7068182605256,5505337477892,4038922002735,1434474272732,6866329616642,-210747420863,124062070127,387496346207,-192333937851,9346875953382
OMW,2020,10421983065884,6049186085447,6014251884263,3537146036384,4407731181621,1217148881245,16071844900003,-474869548484,-233235901432,360351034173,-516273107316,6558855970076
OMW,2021,11813131509187,5797954097579,4517135217049,2614289122569,7295996292138,1572298348256,16049305032005,1020693852224,1552270109604,276402794323,1398385353665,15296407364328
OMW,2022,13887033964857,6913546653156,5246333060215,3560638940079,8640700904641,3479553085234,14981171583622,1031350416313,1480949054659,191761034267,1450558277831,16959532543184
OMW,2023,15537800076278,9978115975229,4965124264528,3697027233508,10572675811750,3730643499110,20163378400941,874804078172,1405155222317,311650124602,1097561886164,23680071831844
OMW,2024,15751492854516,11606924464772,11417068729296,7314241717210,4334424125219,931329188972,21772594612475,-1024370010159,-815637080010,464825432689,-972171511533,11705565923793
OMW,2025,17662240179405,9487261829885,6621792328282,3966713671612,11040447851123,6034459519160,10922508334518,562872428525,920591288747,217000753090,812852456826,36613866783361
OMX,2018,1122879317971,600813963999,940336328725,886651473353,182542989245,-54544095382,1722930999747,-67907359160,-33338450176,51545748774,14666991887,115195960454
OMX,2019,970364569863,542389817305,799308169756,622989250962,171056400106,-47919278773,806182691285,-48733891750,-22171952243,38745412445,47662711856,89259076681
OMX,2020,860626955113,427395392511,704104137954,668282726177,156522817159,-34270333855,1163375967738,-76101108984,-49577047708,45549338521,79826744199,87349750939
OMX,2021,790220697885,401309599268,651117928580,590286075115,139102769304,-43339483671,460324215265,-31910741193,-11262649966,28625776525,13480797203,94604298073
OMX,2022,706186289797,524552072052,598604476194,557157004911,107581813603,-19881662973,1001451057937,-48394197317,-42140430537,18352316109,44581104692,47923519707
OMX,2023,602818809196,233435357449,469287207101,268091663425,133531602095,-20190051990,563314658982,-37669547804,-33806545001,13280389754,14262164137,67765236447
OMX,2024,520037315214,273328887482,416628123399,244256971858,103409191814,-41027268382,487544230558,-32095687298,-10216341170,29903267953,8885135431,56368607060
OMX,2025,438582753258,286720445998,348565280851,313164997238,90017472407,-43547652023,661477881587,-43402820497,-39082350809,15171174812,26343508158,60544554780
OMZ,2018,5459511311785,3860490004277,5076982426053,4483764792584,382528885732,-172882347594,6290885637821,-96472973158,187289506020,307880722468,142667193782,184415801099
OMZ,2019,5174647097360,3193968745772,4713664464385,3759107759195,460982632975,-54915203852,2716283892468,-129448125559,83516158504,245326315453,149397819405,172957483697
OMZ,2020,5451247769762,2617229284116,3789059465051,2275063020780,1662188304710,-303083594245,4952166021379,-193873039065,-70606672553,171734626277,135506679534,394331545544
OMZ,2021,5147104977129,3178238216264,4905812234182,4590324462755,241292742947,-49639290029,7474159818339,-159689877393,156299619096,355911965838,146532316057,64100352014
OMZ,2022,4686644263842,2831985553623,4368995209660,3895422524824,317649054182,-134171789802,4816964470419,-139777018028,50504129034,225225401569,68728144427,68433511140
OMZ,2023,3989132137863,1965096638021,3838784216310,3586486186944,150347921552,-67351890408,2559608866784,-106923031042,-4993719469,128660069334,92034232801,45963512120
OMZ,2024,3520597290865,2352049004061,3391021390840,2098820726593,129575900024,-54196487034,3051278264941,-137347771280,81014882843,252699596943,170092157838,54210385263
OMZ,2025,3011665167905,1975583798355,2938507362095,2172198550143,73157805809,-22322305666,2530405343620,-54894804460,36375796038,104994301613,15020088578,25461690080
ONA,2018,11696927134977,6067107049976,4407084647145,4125196009592,7289842487831,3478954775416,17779077099479,1532587481448,2183390579210,267656227399,1317699523749,11904378585737
ONA,2019,12892210038886,7595619978024,5318781463357,3586441987138,7573428575529,2915932397723,11974032577594,1330239484064,1831678723190,168879368108,1638161035472,11161086803920
ONA,2020,14295863317715,6410168632842,5381883519298,4447968817400,8913979798416,3506003870580,11622588668709,1288431012464,1984489637556,373950871976,1924859673805,19276724042404
ONA,2021,16440817131911,7107147540085,5826331043993,3727508428188,10614486087918,2737110710953,12920654894117,1031460292597,1585722458495,296397092749,883605365539,22347330458065
ONA,2022,19049593628903,7464040071460,7850256427474,6005023444844,11199337201429,5776132196737,26805555640952,2182411716522,3039990146653,311975501000,3210694717444,28635831203921
ONA,2023,22064630590263,15589478412708,8981270649693,5114222904132,13083359940569,7417515244045,12477489454823,1361382287292,2199800883051,498073023936,1530001076336,22318621021103
ONA,2024,25982783358525,14384778596660,10956329198612,10025659186613,15026454159912,6253384864775,16701811171069,1623443147940,2784498272463,755194337538,1603868025629,52153557408378
ONA,2025,29020172219146,16049470708209,10338948798656,9100092700961,18681223420490,9756066868329,23802780395728,2024339389078,3179955426819,649531190472,2320024507973,72939838961994
ONB,2018,7784807844140,4868662928866,2267000582417,1525752096516,5517807261722,2713362645643,11312375481839,1585838970804,2077590836826,95292123321,1733705122164,14377790684089
ONB,2019,9053877728497,6765471641686,2289433458106,1830942316588,6764444270391,2550135825890,11326188254969,1778909957981,2321138981581,97501534104,1636252603185,17764226462629
ONB,2020,8391311018337,3523698287217,4864991341601,3357759750637,3526319676736,975926820216,7096693980159,240747884347,643796258569,342861403135,250397481636,8889713442841
ONB,2021,9660432266081,4856634089724,2462503640576,1625179303808,7197928625505,3705723010403,12622345382313,1969979943594,2644536130348,182061200855,2557879302454,17982828111300
ONB,2022,10486153531816,6006826724986,2716632310885,1752782994144,7769521220931,3123237459464,15983565985625,2324062438104,3039836591323,134758543693,2899566410413,26569999199105
ONB,2023,11939202972883,6633193927971,3235244320435,2481621867977,8703958652447,4060492766906,17251200847972,2407219336193,3183405907416,174381737175,3378055236470,16313162004885
ONB,2024,13779023446260,5091946352419,3392707601026,3056469171726,10386315845233,4852828401883,13842194324840,2052053296082,2708403215880,143336595778,1887886585427,22825408251336
ONB,2025,15753036026418,9087196284933,3838117392907,2793358991417,11914918633511,5946094348661,9947902659237,1612438376443,2128392305056,112844334502,2005224032757,29445720567071
ONC,2018,1766392730450,936673716567,1710374154431,950535552545,56018576019,-27336155256,2716234368886,-231922963407,-180113286651,109790417607,173397647191,26041200552
ONC,2019,1761841758671,1064638838401,1691111038701,1338685326948,70730719970,-20929348250,1838500066119,-124745201564,-105672818319,50258683635,45188685816,30201002362
ONC,2020,1768636185995,663671057683,1589030558827,1414015455311,179605627167,-79585490505,1718715884597,-109137753772,-87821423944,48600768270,113771426898,51553275615
ONC,2021,1706940746873,829733304176,1564458056202,1347300182652,142482690670,-65289580183,2102697383351,-144907029714,-136400736268,44733050875,126330688269,87769597806
ONC,2022,1712424946428,1176724919240,952550432460,856568643410,759874513967,-187980035181,1073834209316,22417746277,67690950607,39668767760,-29806634525,211419001028
ONC,2023,1641009253076,1026877326233,1192418197286,688854796803,448591055789,-160355532011,1045104259042,50155116915,141205908265,78512012121,-72422329187,250335396006
ONC,2024,1546373919892,1087845127872,1466338785129,1113923466850,80035134763,-20256649133,1628998032986,-142306805348,-113049918377,64833588307,85801256871,45071558907
ONC,2025,1424443611985,557842846347,1354429268875,983800740005,70014343109,-16825542188,1433523200005,-113157579546,-90145960651,51301013782,134149802846,46164870712
OND,2018,7081263345430,4506576883119,1584593780161,1008736758855,5496669565268,1782587722497,5867783271924,839670380120,1163029638366,113441663215,770928115596,17735491886673
OND,2019,7224261856563,4194639866323,1580619833642,891919108375,5643642022920,3303718052796,5558177934497,878624755098,1175469649922,77188706049,1289953212898,7800456257537
OND,2020,7769051399559,5311785387250,1920891021414,1474162618541,5848160378144,3356539385772,7981889173447,1085342945118,1505219659900,148540978502,1582755785815,8767846235285
OND,2021,8249240264782,4853825964921,2363046089170,1496569593369,5886194175612,2240260938416,5767349921259,899795195564,1278479299802,153735305346,913304852695,8502129424826
OND,2022,9105824234126,4776598873879,2547196024475,1746434947826,6558628209650,3132059902343,10174728430196,1681891788968,2229084771093,126720034883,1352084691173,18355964372741
OND,2023,9743348802424,7089482569711,2784513357298,2437708770060,6958835445126,2974786941125,11551532090113,1687407462937,2240779509298,131520180626,1412690954014,13287545268055
OND,2024,10349796838293,7502987878473,2384504699349,2239062220210,7965292138944,2377277257636,14950227805567,2424852273608,3162603252442,131537910431,3429424821111,10183804408149
OND,2025,11107883990918,4691827938852,2680888038296,1607147186747,8426995952621,4116689902496,14968944467593,2231994331856,2904050086370,114057171549,1795283127568,28152042084614
ONF,2018,3090350114354,1314946481008,1488460620231,1096612573150,1601889494123,772702609245,4461222851901,544416586626,778208762425,97688029141,497453450723,5223320245948
ONF,2019,3688400162950,1591696586222,1707149231761,1553945069982,1981250931188,1049539656687,2346550975580,353583039480,542033264841,100054465491,514640692960,7562872507777
ONF,2020,4479679600649,2883801133147,2116178167507,1481249143419,2363501433142,716597240518,2469677937171,308309063006,500467368794,115081040037,330996890915,7273076767095
ONF,2021,5143145249918,2333337273598,2473285091809,2274082428289,2669860158109,1021244688302,7488223079582,1072700745008,1451790953937,110915022676,1377679345601,7261638928910
ONF,2022,5880115326134,2745827460778,2995396216628,1904604823224,2884719109505,1132375064091,9185209393184,1181968672729,1615281566919,137820726007,1315980937332,6283204263321
ONF,2023,6273628085165,4109198987717,4280530039399,2563738833328,1993098045766,523653740717,5199958426154,192070199219,457079905646,216992156621,264842410530,3961768024463
ONF,2024,7285768111482,2766703758725,3402953018310,1968982410138,3882815093171,1761760827492,6534722631078,908573101048,1308746201643,173029825333,1065524383371,11565667289326
ONF,2025,8518868266131,3682553896098,4264937590508,2474891459174,4253930675623,1218889682545,9939301674684,1315306460728,1795632032785,151498956875,1508908591610,11540492836095
ONH,2018,635156419326,266311671250,204312375996,151507436788,430844043330,124930836419,940534611022,141509029057,192566304389,15680018068,115512268975,544736481682
ONH,2019,756302523426,444836054533,226342560684,193228470665,529959962741,259262900765,411370998187,67102949765,97994755953,14116068747,59060500697,1635820257769
ONH,2020,838972617609,369952608992,295514714302,187791999621,543457903306,238690993257,877469346856,149688590870,203741404327,16630665739,146653047839,1838075274313
ONH,2021,782857479463,458544032313,426386389105,345625318285,356471090357,195232440775,934888775351,10899232392,25211037454,11586996963,15704807117,941009456693
ONH,2022,877339702375,357876856257,303196359288,179519948569,574143343086,321975834398,803560779811,117322454772,163131797768,16478729303,111651331198,2285791575661
ONH,2023,1039514804604,381339745026,359301550025,307255776558,680213254579,388648328640,923932331205,142531838308,194027470114,15862672229,189612758656,1421286207737
ONH,2024,1028050791681,404861226075,742077987745,560850707427,285972803936,69530501210,745776537565,-23152936578,34518093666,63459264390,-21909836045,659698725258
ONH,2025,1190644184902,418821228439,423270200917,394699994427,767373983984,284022207756,1135231671648,197872876060,280681775309,33340680234,160269703849,2023054436926
ONJ,2018,6474511299302,2347393927573,3814951523255,2889991075200,2659559776046,630966018671,9016224069596,817726651255,1200849219319,178690905250,855187025392,4357648234950
ONJ,2019,6830311373412,2671119722607,4060785767337,3594968273571,2769525606075,1021534113646,4131375444395,440211912869,781029317727,230764426640,612391919728,10065829847379
ONJ,2020,7231804474101,5031844568652,3996627890654,3188324111690,3235176583446,1088883276988,3795580840518,399059399989,675403949260,176579699273,513213489932,5472582013234
ONJ,2021,6960622227903,3143550359217,4517059192836,3993189661890,2443563035067,921016022239,3557655688547,19148052864,379875575071,355940508989,20532443668,2960401547188
ONJ,2022,7164852556021,4511706921614,4114171355707,3160267131994,3050681200313,1392104710849,6603103071473,794228372529,1222889047812,230103582150,936032781167,12104251819586
ONJ,2023,7226591644697,4374368888754,4319399656683,2460358234433,2907191988013,894365681260,9118242013125,841560663346,1202697504332,150746675149,683319540296,7919938907437
ONJ,2024,7441241115326,3229557753445,5033084098078,4446935565243,2408157017248,783535588373,7323813455548,93508255611,344227751156,227342431642,101901228846,7407451270581
ONJ,2025,8037968391624,3656869639753,4798192517240,2913188007110,3239775874383,656326070801,8119373934239,1013201770884,1529643953285,263141739680,1168735722978,10483625417415
OOK,2018,6580233308056,4462037481388,3888923241446,3517147691320,2691310066610,1263938696901,4733841122732,711023894377,1077808117241,189028249270,976632156674,3495130907075
OOK,2019,7170235187317,5163377682690,4448970142507,3186451467385,2721265044810,1413940198640,8823295540099,1322202064914,1853941233699,201188652556,1965839751450,9586154465649
OOK,2020,7682232512886,2924651426176,4486460859869,2541143741322,3195771653016,1090872947587,4114988751999,653699157253,991040767248,173916820681,913530961097,12131935055444
OOK,2021,8227887294145,4202862810625,4539421977767,3719388352293,3688465316377,1163997198956,5865098758867,874836855461,1385845799267,292299729940,838638021667,10730134088570
OOK,2022,8425593739951,4198603986859,5231112085604,4685235087283,3194481654347,1078177777602,4526138853205,700284215390,1176151710039,300796440801,572024848155,7503923147657
OOK,2023,9408109433980,6209891913733,5504996171447,4648141881377,3903113262532,2074501018528,11221103065264,1771577623736,2448103112945,233631083274,2126399278781,11146207427858
OOK,2024,10214314588949,7424050439463,6229680038364,5826296041401,3984634550585,1756999026457,13237246703123,1683766662666,2549454093565,444745765232,2004000533423,7475187707318
OOK,2025,11297783773847,7888304979056,6844739666888,4606249667662,4453044106958,1582569113240,6178979965708,816315553850,1368615812955,348221370641,1217581386662,10772375338077
OOL,2018,7653996638173,4628464044017,3877499165652,3063822639233,3776497472521,2245763523538,9528012263032,1556801398276,2078585140516,132583392670,2073502418843,10158612163060
OOL,2019,7910946544313,4645454681956,3644016294492,3364515736442,4266930249821,2066345941377,5719721124569,928373052618,1340801099394,180334783621,858907646777,5659203170111
OOL,2020,8542930786995,5409261274428,4254866546616,2386525466172,4288064240379,2212680673817,6895594818516,953256834253,1324162836811,132591793994,936876291146,10687230430014
OOL,2021,9095247857414,6555283451321,4609451013950,2619621303966,4485796843464,2650882285158,13311643862484,2211741557979,3114825538089,350148590615,2345394887788,17411936371642
OOL,2022,8791884406670,5163682357282,4734191566671,4191480357291,4057692839998,816565000361,11718657316623,340737998327,836387121145,410464623236,465215540257,14575212600733
OOL,2023,9211608519515,6720795064137,4343912714023,4122399083708,4867695805491,2592020708606,14136368286862,2269003628117,3192217898474,355963363328,2464532446607,6621259282130
OOL,2024,10057299201168,4899391004316,5021266517744,3151706628271,5036032683423,2759932839126,5275007342866,832955088236,1415549827121,374355966825,876597200145,15942923451450
OOL,2025,10761567706811,4023216680784,4992262648434,3458671093314,5769305058376,2786088637356,15128621817939,2059964108527,2830607014807,255651879147,2346033836433,16396852337518
OON,2018,1199203125295,562521274764,386477799377,302436520604,812725325917,334237314153,1877326518012,249064524521,325733927936,14403272285,349392359939,1197741312935
OON,2019,1303121007897,643414001851,346835062294,312503543735,956285945602,498329258248,1398914169642,231647336837,310322838371,20763667323,304984971596,3725532354155
OON,2020,1384778599438,983201750981,369011091103,265004186007,1015767508335,489061783707,897742541727,132850983209,181034583775,14970854763,137236017750,1417640124115
OON,2021,1523973288331,671854086302,463987225163,366542396493,1059986063168,630457352446,2426468689343,405161331574,526252219849,19800555381,562040014514,2185247685624
OON,2022,1643150763113,809398034256,519696188147,425213384251,1123454574966,484040843755,1175148187718,162226557239,224645504589,21862308040,144051466978,2180846447347
OON,2023,1761054942602,641835235188,544166154877,486576263418,1216888787725,279132184609,2454840719539,384290964348,505325811695,24962106260,372547997102,3827364835006
OON,2024,1931984188968,1161806201271,548972815537,378459204799,1383011373430,569854264773,1428340407136,194176768165,266272663811,23551703604,157965187030,2103514264187
OON,2025,2057441408726,1281658637664,610018585822,408871869073,1447422822904,303090193450,2948279710085,445300525408,589904651105,33278994345,632510911426,2811549171049
OOO,2018,2844012493414,1602670066761,1011664532746,625229004331,1832347960668,653317808173,4493489553229,816269452479,1070521946576,50185130976,774181487508,5312336144079
OOO,2019,3362044039866,2244571298252,1224320334720,714472451675,2137723705145,742741447107,2012101557877,359653463128,497675857468,48109028557,362611109949,4820759316573
OOO,2020,3270752926020,2205773370075,2232918462011,1346257913064,1037834464009,538041522382,3987066939028,-170058522315,-77650660281,134922492612,-158261164779,1616333580586
OOO,2021,3956653198519,1761415318055,1398430231376,1193706110868,2558222967142,669279572769,5784573840711,1096951350282,1446432819702,75243631849,1043840286877,4364954050200
OOO,2022,4853035925622,3348029494106,1690631386178,1208529352638,3162404539443,1113707017841,4744235649567,871803975431,1178613497965,88858528676,711435973266,6599576463834
OOO,2023,5868978073495,2370392708932,1884988751797,1343584095752,3983989321698,1910677183941,4264823631517,727501778548,987844212114,78466988929,629881944491,9801082695855
OOO,2024,7010814728142,4025546734465,2624315037630,1872811868203,4386499690512,1124279209480,10467707321559,1676080786196,2236276648301,141175665556,1558482339505,7069241403837
OOO,2025,8220590430522,3325607982595,2623276295970,2356576118253,5597314134551,2944749017677,6356168775854,1048517914730,1443281485951,132634092537,1141513185473,16861304415603
OOS,2018,4665172596601,2271910063351,1461932776361,1304580260782,3203239820240,1003002119511,2503541695061,333867143847,478864033753,61530103944,453980959708,6864339929027
OOS,2019,4996234935231,2251205778036,1282181842402,1012089486005,3714053092829,1959685445896,7538010851246,1152457071368,1498906918979,58335579769,999252017137,8249279053381
OOS,2020,4567366047929,3075584807783,2630879324727,1463454092427,1936486723202,930704564364,6434842349015,50722474688,188063783106,124660689745,44636933596,6210336693767
OOS,2021,5251012274329,2710495579196,1240620795805,804173769648,4010391478523,1449349562796,7945961644652,1026110838819,1329913152850,47274604326,954380423025,11676976448056
OOS,2022,5472991628265,3845975224902,3849654102917,3089564348063,1623337525348,890644119611,4118654173533,5424385475,147571889663,140791407819,7260817041,4322701706119
OOS,2023,6180602747822,2784475906144,1618730360994,1056505834768,4561872386828,1424704925822,3524519247471,502839559253,698202558799,69653109733,625611795118,5951301072070
OOS,2024,6561238188772,2927528799437,1627153111602,1216896756796,4934085077169,2800578031260,4438943040894,556857961611,752709618682,56637166668,535388180516,17658608371696
OOS,2025,7249223363834,4716684972374,1755567967855,1041115424047,5493655395979,1371163909586,8052928712837,1037562013228,1385491665399,88539148863,1219494004055,8522886918597
OPB,2018,8781599011294,6390148262059,3108170065785,2182043970716,5673428945508,1241424562862,5513851471325,782408792528,1179819741587,201808750926,670701539325,7811984952654
OPB,2019,9600367509058,4538193384652,3004417577958,1892598561470,6595949931099,1357467620323,5393224475481,722442000756,1051364303689,148311802743,760266137923,15983537722900
OPB,2020,10910361864048,5927070326168,3499050997260,2455817339954,7411310866788,3955150922498,16219294303580,2518323460554,3426326843453,278422517761,2383057027472,26519119687570
OPB,2021,12273355259603,4344751183642,3694357903898,2067689737023,8578997355704,4506130405987,8414114219732,1202611364917,1680648840532,177384634386,1136213552717,16950235782683
OPB,2022,13589651611141,8909042415048,4016639906490,2555428484818,9573011704651,3871696433342,16399893695636,2297632081954,3188968291190,316928188746,3147313880348,24107913159525
OPB,2023,14899787484894,9065506467405,4997618780115,4172921842321,9902168704778,4679187733530,23508800474686,3907795754315,5251951438202,367206745307,5536575477399,25411772533571
OPB,2024,16845848836254,6646659646064,6275418607027,4907429207053,10570430229226,2746348079149,25571738159872,3670023148642,4845303341274,257774405471,5363675500353,39130285869981
OPB,2025,19892649020642,14359547393314,7337088489583,6214628670646,12555560531058,4183725579703,10487017848400,1382423469862,2134520578868,406491241540,1440028102701,25492021889779
OPC,2018,7770683987260,4141596082168,2656112045766,1930891100758,5114571941493,2511973710310,4533976790632,586479325749,931775106041,198675948854,513288073216,19278294727257
OPC,2019,8952254040565,4193844628726,3117879748486,2152229680451,5834374292078,3227282093816,10145628075514,1194094514072,1709765943505,217147800915,1603858731250,12480629297343
